antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"AZEITE DE OLIVA, ARROZ BRANCO",FEIJAO PRETO,0.1713917525773196,0.9149484536082474,0.16752577319587628,0.9774436090225563,1.06830456422747,0.010711154214050361,3.7706185567010233
"ARROZ BRANCO, BIFE",FEIJAO PRETO,0.13144329896907217,0.9149484536082474,0.12757731958762886,0.9705882352941175,1.060811930405965,0.007313476458709736,2.891752577319577
"FEIJAO PRETO, BIFE",ARROZ BRANCO,0.14432989690721648,0.7989690721649485,0.12757731958762886,0.8839285714285714,1.1063364055299538,0.012262195770007436,1.7319587628865971
"ARROZ BRANCO, CAFE",FEIJAO PRETO,0.23195876288659795,0.9149484536082474,0.22293814432989692,0.9611111111111111,1.050453834115806,0.010707832925922006,2.1870397643593544
"ARROZ BRANCO, CARNE BOVINA",FEIJAO PRETO,0.3711340206185567,0.9149484536082474,0.3595360824742268,0.96875,1.0588028169014085,0.01996758422786693,2.7216494845360835
"FEIJAO PRETO, CARNE BOVINA",ARROZ BRANCO,0.43170103092783507,0.7989690721649485,0.3595360824742268,0.8328358208955223,1.0423880597014925,0.014620310341162679,1.202595729013254
"CARNE BOVINA, FRANGO EM PEDACOS",ARROZ BRANCO,0.1211340206185567,0.7989690721649485,0.10051546391752578,0.8297872340425532,1.0385724090597117,0.0037331278563077913,1.1810567010309274
"SALADA DE ALFACE, TOMATE E CEBOLA, CARNE BOVINA",ARROZ BRANCO,0.14304123711340205,0.7989690721649485,0.11469072164948453,0.8018018018018018,1.0035454809648359,0.00040519715166330295,1.0142924086223055
"ARROZ BRANCO, CARNE DE PORCO",FEIJAO PRETO,0.1211340206185567,0.9149484536082474,0.11211340206185567,0.9255319148936171,1.011567275996404,0.0012820172175576627,1.1421207658321073
"CARNE DE PORCO, FEIJAO PRETO",ARROZ BRANCO,0.13402061855670103,0.7989690721649485,0.11211340206185567,0.8365384615384616,1.0470223325062034,0.005035072802635779,1.2298362644026681
"ARROZ BRANCO, FRANGO EM PEDACOS",FEIJAO PRETO,0.2422680412371134,0.9149484536082474,0.23582474226804123,0.9734042553191489,1.0638897213065628,0.014161972579445209,3.19793814432989
"FEIJAO PRETO, FRANGO EM PEDACOS",ARROZ BRANCO,0.2757731958762887,0.7989690721649485,0.23582474226804123,0.8551401869158878,1.070304492010853,0.01549048783080026,1.3877618889258387
"ARROZ BRANCO, MACARRAO",FEIJAO PRETO,0.11082474226804123,0.9149484536082474,0.1018041237113402,0.9186046511627908,1.0039960694398953,0.00040519715166330295,1.0449189985272473
"FEIJAO PRETO, MACARRAO",ARROZ BRANCO,0.11984536082474227,0.7989690721649485,0.1018041237113402,0.8494623655913978,1.0631980575789106,0.006051386969922398,1.3354197349042698
