antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"CAFE COM LEITE, ACUCAR, CAFE",MARGARINA COM OU SEM SAL,0.23614274867122248,0.5406226271829917,0.16552771450265755,0.7009646302250804,1.2965876657393691,0.03786360132580832,1.5361974510332213
"CAFE COM LEITE, PAO FRANCES, CAFE",ACUCAR,0.15641609719058466,0.7190584662110858,0.14350797266514806,0.9174757281553397,1.2759403737915336,0.031035653728562124,3.404350350618604
"MARGARINA COM OU SEM SAL, PAO FRANCES, CAFE",ACUCAR,0.25208807896735,0.7190584662110858,0.2255125284738041,0.8945783132530121,1.244096767216702,0.04424646106144231,2.6649311205119863
"MARGARINA COM OU SEM SAL, ACUCAR, CAFE",PAO FRANCES,0.30068337129840544,0.45709946848899013,0.2255125284738041,0.75,1.64078073089701,0.08807031926982531,2.1716021260440392
"PAO FRANCES, ACUCAR, CAFE",MARGARINA COM OU SEM SAL,0.24829157175398633,0.5406226271829917,0.2255125284738041,0.908256880733945,1.6800201010205131,0.0912804866447697,5.00721336370539
"PAO FRANCES, CAFE","MARGARINA COM OU SEM SAL, ACUCAR",0.2862566438876234,0.4403948367501898,0.2255125284738041,0.7877984084880636,1.7888456965151376,0.09944658052025698,2.63713933181473
"CAFE COM LEITE, MARGARINA COM OU SEM SAL, PAO FRANCES",ACUCAR,0.2619589977220957,0.7190584662110858,0.22930903568716782,0.8753623188405797,1.2173729397181028,0.04094520057492437,2.2540657943529157
"CAFE COM LEITE, MARGARINA COM OU SEM SAL, ACUCAR",PAO FRANCES,0.2953682611996963,0.45709946848899013,0.22930903568716782,0.7763496143958869,1.69842598365346,0.09429636048426943,2.4274518018135955
"CAFE COM LEITE, PAO FRANCES, ACUCAR",MARGARINA COM OU SEM SAL,0.25740318906605925,0.5406226271829917,0.22930903568716782,0.8908554572271387,1.6478323555732324,0.09015104736899454,4.208889983377455
"CAFE COM LEITE, PAO FRANCES","MARGARINA COM OU SEM SAL, ACUCAR",0.30296127562642367,0.4403948367501898,0.22930903568716782,0.7568922305764412,1.7186673580502985,0.09588645416603972,2.301881032336849
