antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"PAO DE SAL, CAFE COM LEITE",MARGARINA COM OU SEM SAL,0.13145539906103287,0.4892018779342723,0.10704225352112676,0.8142857142857142,1.6645187825610088,0.04273402543587031,2.750451426507763
"MARGARINA COM OU SEM SAL, PAO FRANCES",CAFE COM LEITE,0.27699530516431925,0.5887323943661972,0.19154929577464788,0.6915254237288135,1.174600600113535,0.02847318653706274,1.3332301501315584
"CAFE COM LEITE, PAO FRANCES",MARGARINA COM OU SEM SAL,0.22347417840375586,0.4892018779342723,0.19154929577464788,0.8571428571428572,1.7521250342747465,0.08222530802971192,3.5755868544600955
"AGUA, CAFE COM LEITE, CAFE",ACUCAR,0.2300469483568075,0.7924882629107981,0.20938967136150236,0.9102040816326531,1.1485395105909664,0.02708016487028589,2.31092616303884
"AGUA, MARGARINA COM OU SEM SAL, ACUCAR",CAFE,0.336150234741784,0.5737089201877934,0.2300469483568075,0.6843575418994413,1.1928654371896972,0.03719456016222533,1.3505505006439817
"AGUA, MARGARINA COM OU SEM SAL, CAFE",ACUCAR,0.2563380281690141,0.7924882629107981,0.2300469483568075,0.8974358974358975,1.1324279985417427,0.026902069695166314,2.0232394366197193
"MARGARINA COM OU SEM SAL, ACUCAR, CAFE",AGUA,0.27887323943661974,0.8093896713615023,0.2300469483568075,0.8249158249158248,1.0191825447045864,0.00432982873768431,1.0886782231852652
"AGUA, ACUCAR, PAO FRANCES",CAFE,0.21784037558685446,0.5737089201877934,0.14835680751173708,0.6810344827586207,1.1870731982617528,0.02337984086049945,1.336480142113945
"AGUA, PAO FRANCES, CAFE",ACUCAR,0.16619718309859155,0.7924882629107981,0.14835680751173708,0.8926553672316383,1.1263956944332878,0.016647490577266416,1.9331356560415103
"AGUA, MARGARINA COM OU SEM SAL, CAFE COM LEITE",ACUCAR,0.26103286384976526,0.7924882629107981,0.23661971830985915,0.9064748201438848,1.1438337481673428,0.029754237474927808,2.218779342723003
